sentence_id,text
693,"If any Investment Fund becomes subject to a withholding tax as a result of FATCA, the Net Asset Value of such Investment Fund may be adversely affected and such Investment Fund and its Unitholders may suffer material loss."
694,The FATCA provisions are complex and certain implications may be uncertain at this time.
695,"The above description is provided based in part on regulations, official guidance and model IGAs currently available, all of which are subject to change or may b e implemented in a materially different form."
696,"Nothing in this section constitutes or purports to constitute tax advice and Unitholders should not rely on any information set out in this section for the purposes of making 58 MAIN\CHWINN\20768184_2.docx any investment decision, tax decis ion or otherwise."
697,"All Unitholders should therefore consult their own tax and professional advisors regarding the FATCA requirements, possible implications and related tax consequences with respect to their own situation."
698,"In particular, Unitholders who hol d their Units through intermediaries should confirm the FATCA compliance status of those intermediaries to ensure that they do not suffer the above mentioned withholding tax on their investment returns."
699,"General Investors should consult their professional f inancial advisers on the consequences to them of acquiring, holding, realizing, transferring or selling Units under the relevant laws of the jurisdictions to which they are subject, including the tax consequences, stamping and denoting requirements and any exchange control requirements."
700,"These consequences, including the availability of, and the value of, tax relief to investors will vary with the law and practice of the investors' country of citizenship, residence, domicile or incorporation and their person al circumstances."
701,59 MAIN\CHWINN\20768184_2.docx OTHER IMPORTANT INFORMATION Reports and Accounts The Trust’s year end is 31 March in each year.
702,Audited accounts will be made available to Unitholders as soon as practicable through the website www.miraeasset.com.hk and in any event not more than four months after the conclusion of each financial year.
703,Half -yearly unaudited reports will also be prepared up to the last Dealing Day in September each year and will be made available to Unitholders via the above website w ithin two months after the end of the relevant period.
704,Such reports will contain a statement of the value of the net assets of the relevant Investment Fund and the investments comprising its portfolio.
705,"The annual audited reports and the half -yearly unaudited reports are published in English only and hard copies are available free of charge upon request at the registered office of the Manager which is located at Level 15, Three Pacific Place, 1 Queen’s Road East, Hong Kong."
706,Unitholders will be notified when the Trust’s annual audited reports and half -yearly unaudited reports are available.
707,Unitholders will be given at least one month’s prior notice of any change to the mode of delivery of the Trust's annual audited reports and half-yearly unaudited reports.
708,"Publication of Information Relating to the Investment Funds The Manager shall publish the estimated Net Asset Value per Unit (in the relevant Base Currency, or if there is a Dual Counter, in RMB and in HKD) on its website ( www.miraeasset.com.hk) on each Dealing Day."
709,"The Manager shall also publish the following information in both English and Chinese languages in respect of the Investment Funds on its website, including:  this Prospectus and the product key facts statement in respect of each In vestment Fund (as amended and supplemented from time to time);  the latest annual and semi-annual financial reports of the Investment Funds in English;  any notices for material alterations or additions to the Prospectus or the Investment Funds’ constitutive documents;  any public announcements made by an Investment Fund, including information in relation to an Investment Fund and its Underlying Index, notices of the suspension of the calculation of Net Asset Value, changes in fees and charges and the suspensi on and resumption of trading of Units;  holdings of the Investment Funds which will be updated on a daily basis;  the last closing Net Asset Value (in the relevant Base Currency, or if there is a Dual Counter, in RMB only) and Net Asset Value per Unit (in the relevant Base Currency, or if there is a Dual Counter, in RMB and in HKD), available at around 9:00 a.m."
710,"on the Valuation Day (on which such value is calculated) immediately following the relevant Dealing Day under normal circumstances;  list of Participating Dealers and market makers; and 60 MAIN\CHWINN\20768184_2.docx  real time or near-real time estimated Net Asset Value per Unit (in the relevant Base Currency, or if there is a Dual Counter, in RMB and in HKD)."
711,"For an Investment Fund with a Dual Counter, the near real time estimate d Net Asset Value per Unit in HKD is indicative and is for reference only."
712,This is updated during SEHK trading hours.
713,The near real time estimated Net Asset Value per Unit in HKD does not use a real time HKD: RMB foreign exchange rate – it is calculated using the estimated net asset value per Unit in RMB multiplied by an assumed foreign exchange rate using mid rate for offshore RMB (CNH) quoted by Bloomberg at 2:00pm Hong Kong time on the previous SEHK trading day.
714,"Since the estimated Net Asset Value per Unit in RMB will not be updated when the underlying A -Shares market is closed, the change to the estimated Net Asset Value per Unit in HKD (if any) during such period is solely due to the change in the foreign exchange rate."
715,"For an Investment Fund with a D ual Counter, the last closing Net Asset Value per Unit in HKD is indicative, is for reference only and is calculated using the last closing Net Asset Value per Unit in RMB multiplied by an assumed foreign exchange rate using mid rate for offshore RMB (CNH) quoted by Bloomberg at 2:00pm Hong Kong time as of the same Dealing Day (i.e."
716,"any day on which the SEHK, the Shanghai Stock Exchange and the Shenzhen Stock Exchange are open for normal trading)."
717,"When the underlying A-Shares market is closed, the official last closing net asset value per Unit in RMB and the indicative last closing Net Asset Value per Unit in HKD will not be updated."
718,Material Changes to the Underlying Index The Commission should be consulted on any events that may affect the acceptability of any Underlying Index.
719,Significant events relating to an Underlying Index will be notified to the Unitholders as soon as practicable.
720,"These may include a change in the met hodology/rules for compiling or calculating any Underlying Index, or a change in the objective or characteristics of an Underlying Index."
721,"The Manager reserves the right with the prior approval of the Commission and provided that in its opinion the interests of the Unitholders would not be adversely affected, to replace the Underlying Index with another Underlying Index."
722,"The circumstances under which any such replacement might occur include but are not limited to the following events: (a) the Underlying Index ceasing to exist; (b) the licence to use the Underlying Index being terminated; (c) a new index becoming available that supersedes the existing Underlying Index; (d) a new index becoming available that is regarded as the market standard for investors in the particular market and/or would be regarded as more beneficial to the Unitholders than the existing Underlying Index; (e) investing in the Securities comprised within the Underlying Index becomes difficult; (f) the Index Provider increasing its licence fees to a level considered too high by the Manager; (g) the quality (including accuracy and availability of the data) of the Underlying Index having in the opinion of the Manager, deteriorated; 61 MAIN\CHWINN\20768184_2.docx (h) a significant modification of the formula or calculation method of the Underlying Index rendering that index unacceptable in the opinion of the Manager; and (i) the instruments and techniques used for efficient portfolio management not being available."
723,"Removal and Retirement of the Manager The Manager shall be subject to removal by not more than one month’s notice in writing given by the Trustee in any of the following events: (a) if the Manager goes into liquidation (except a voluntary liquidation for the p urpose of reconstruction or amalgamation upon terms previously approved in writing by the Trustee) or if a receiver is appointed over any of its assets; (b) if for good and sufficient reason the Trustee is of the opinion and so states in writing to the Manager that a change of Manager is desirable in the interests of the Unitholders; (c) if the Unitholders of not less than 50% in value of the Units for the time being outstanding deliver to the Trustee in writing a request that the Manager should retire; (d) following a material breach of the Manager's obligations under the Trust Deed which, if the breach is capable of remedy, the Manager fails to remedy within 60 days of being specifically required in writing to do so by the Trustee, and the Trustee is of t he opinion and so states in writing to the Manager that a change of Manager is desirable and in the best interests of Unitholders as a whole; or (e) if the Commission withdraws its approval of the Manager.The Manager shall have power to retire in favour of some other qualified manager in accordance with the provisions of the Trust Deed."
724,"In particular, the Manager shall give all Unitholders in the relevant Investment Fund written notice in accordance with the provisions of the Trust Deed."
725,Removal and Retirement of the Trustee The Trustee shall be subject to removal by not less than 3 months' notice in writing given by the Manager (or such shorter period of notice as the parties may agree).
726,"Notwithstanding the foregoing, the Manager may by notice remove the Trustee in any of the following events: (a) if the Trustee goes into liquidation (except a voluntary liquidation for the purpose of reconstruction or amalgamation upon terms previously approved in writing by the Manager) or if a receiver is appointed over an y of its assets or if a judicial manager is appointed in respect of the Trustee (or any such analogous process occurs or any analogous person is appointed in respect of the Trustee); (b) if the Trustee ceases to carry on business; (c) if the Manager acting in good faith and in the best interests of Unitholders, wishes to remove the Trustee; (d) if the Unitholders of not less than 50% in value of the Units for the time being outstanding (for which purpose Units held or deemed to be held by the Trustee shal l not be regarded as being outstanding) shall deliver in writing a request that the Trustee should retire; (e) if the Commission withdraws its approval of the Trustee as trustee of the Trust; or 62 MAIN\CHWINN\20768184_2.docx (f) following a material breach of the Trustee's obligations under the Trust Deed which, if the breach is capable of remedy, the Trustee fails to remedy within 60 days of being specifically required in writing so to do by the Manager, and the Manager is of the opinion and so states in writing to the Trustee that a c hange of Trustee is desirable and in the best interests of Unitholders as a whole."
727,"Notwithstanding such notice, the Trustee shall not be removed or cease to act as such unless and until the Manager shall, subject to the prior approval of the Commission if the Investment Fund is authorised pursuant to section 104 of the Securities and Futures Ordinance, have appointed a qualified corporation under any applicable law to be the trustee in place of the removed Trustee."
728,The Trustee shall be entitled to retire v oluntarily.
729,In the event of the Trustee desiring to retire the Manager shall find within 60 days from the date the Trustee notifies the Manager of such desire a new trustee who is a qualified corporation under any applicable law to act as trustee and the Manager shall appoint such new trustee to be the Trustee in the place of the retiring Trustee in accordance with the provisions of the Trust Deed and subject to the prior approval of the Commission if the Investment Fund is authorised pursuant to section 1 04 of the Securities and Futures Ordinance.
730,"For the avoidance of doubt, the Trustee shall only retire upon the appointment of a new Trustee and subject to the prior approval of the Commission."
731,Termination of the Trust or an Investment Fund An Investment F und shall terminate upon the termination of the Trust.
732,The Trust shall continue until it is terminated in one of the following ways set out below provided that the Trust will automatically terminate on the date falling 80 years after the date of the Trust Deed.
733,"A summary of the circumstances under which the Trust may be terminated by the Trustee by notice in writing is set out as follows: (a) if the Manager shall go into liquidation (except a voluntary liquidation for the purpose of reconstruction or amalgamation upon terms previously approved in writing by the Trustee) or if a receiver is appointed over any of their assets and not discharged within 90 days; (b) if in the reasonable opinion of the Trustee, the Manager shall be incapable of performing or shall in fact fail to perform its duties satisfactorily or shall do any other thing which in the opinion of the Trustee is calculated to bring the Trust into disrepute or to be harmful to the interests of the Unitholders; (c) if the Trust shall cease to be authorized pursuant to the Securities and Futures Ordinance or if any law shall be passed which renders it illegal or in the opinion of the Trustee impracticable or inadvisable to continue the Trust; (d) if the Manager shall ha ve ceased to be the Manager and, within a period of 90 days thereafter, no other qualified corporation shall have been appointed by the Trustee as a successor Manager or if the Trustee wishes to retire and no replacement is made within 90 days; and (e) if the Trustee shall have notified the Manager of its desire to retire as Trustee and the Manager shall fail to find a qualified corporation to act as a trustee in place of the Trustee within 60 days therefrom."
734,"63 MAIN\CHWINN\20768184_2.docx A summary of the circumstances under which the T rust and/or an Investment Fund and/or any classes of Units relating to an Investment Fund (as the case may be) may be terminated by the Manager in its absolute discretion by notice in writing is set out as follows: (a) if on any date, in relation to the T rust, the aggregate Net Asset Value of all Units shall be less than HK$50,000,000 or in relation to an Investment Fund, the aggregate Net Asset Value of the Units of the relevant classes outstanding hereunder shall be less than HK$50,000,000; (b) if any l aw shall be passed which renders it illegal or in the opinion of the Manager impracticable or inadvisable to continue the Trust and/or the relevant Investment Fund; (c) if the Trust and/or the relevant Investment Fund shall cease to be authorized pursuant to the Securities and Futures Ordinance or listed on the SEHK or other recognized securities markets; (d) if the Underlying Index of the relevant Investment Fund is no longer available for benchmarking, unless the Manager and the Trustee agree that it is possible, feasible, practicable and in the best interests of the Unitholders to substitute another index for the Underlying Index; or (e) if the Trust and/or the relevant Investment Fund ceases to have any Participating Dealer."
735,"In cases of termination of the Trust or an Investment Fund under the above circumstances, no less than one month’s notice will be given to Unitholders."
736,"Trust Deed The Trust was established under Hong Kong law by a trust deed dated 23 December 2010 as amended by supplemental deeds da ted 16 December 2011, 23 December 2011, 5 November 2012, 14 May 2013, 3 September 2014, 16 November 2015 , 11 August 2016 , 29 September 2016, 5 October 2016 and 24 November 2016 respectively (as may be amended, modified or supplemented from time to time)."
737,"All Unitholders are entitled to the benefit of, are bound by and are deemed to have notice of the provisions of the Trust Deed."
738,Indemnification and Limitation of Liability The Trust Deed contains provisions for the indemnification of the Trustee and the M anager and their relief from liability in certain circumstances.
739,"Nothing in any of the provisions of the Trust Deed shall exempt the Trustee or the Manager (as the case may be) from or indemnify them against any liability for breach of trust or any liabil ity which by virtue of any rule of law would otherwise attach to them in respect of any fraud, wilful default or negligence of which they may be liable in relation to their duties and neither the Trustee nor the Manager may be indemnified against such liability by Unitholders or at Unitholders' expense."
740,Unitholders and intending applicants are advised to consult the terms of the Trust Deed for the details.
741,"Modification of Trust Deed Subject to the prior approval of the Commission if any Investment Fund is authorised pursuant to section 104 of the Securities and Futures Ordinance, the Trustee and the Manager may agree to modify the Trust Deed by supplemental deed provided that in the opinion of the Trustee such modification (i) is not materially prejudicial to the interests of Unitholders, does not operate to 64 MAIN\CHWINN\20768184_2.docx release to any material extent the Trustee, the Manager or any other person from any responsibility to the Unitholders and will not result in any increase in the amount of costs and charges payable out of the assets of the Trust or (ii) is necessary in order to comply with any fiscal, statutory or official requirement or (iii) is made to correct a manifest error."
742,In all other cases modifications require the sanction of an extraordinary resolution of the Unitholders affected.
743,Meetings of Unitholders The Trust Deed contains detailed provisions for meetings of Unitholders.
744,"Meetings may be convened by the Trustee, the Manager or the Unitholders of at least 10% in value of the Units in issue, on not less than 21 days’ notice."
745,Notice of meetings will be posted to Unitholders.
746,"Unitholders may appoint proxies, who need not themselves be Unitholders."
747,The quorum for a meeting to pass an ordinary resolution will be Unitholders present in person or by proxy registered as holding not less than 10% of the Units for the time being in issue.
748,"The quorum for a meeting to pass an extraordinary resolution will be Unitholders present in person or by proxy registered as holding not less than 25% of the Units for the time being in issue or, for an adjourned meeting, Unitholders present in person or by proxy whatever their number or the number of Units held by them."
749,"If within half an hour from the time appointed for the meeting a quorum is not present, the meeting should b e adjourned for not less than 15 days."
750,"In the case of an adjourned meeting of which separate notice will be given, such Unitholders as are present in person or by proxy will form a quorum."
751,An ordinary resolution is a resolution proposed as such and passed by a majority of 50% of the total number of votes cast.
752,An extraordinary resolution is a resolution proposed as such and passed by a majority of 75% of the total number of votes cast.
753,The Trust Deed contains provisions for the holding of separate meetings of Unitholders in different Investment Funds and different classes where only the interests of Unitholders in a particular Investment Fund or class are affected.
754,"Voting Rights The Trust Deed provides that at any meeting of Unitholders, every Unitholder who is present as aforesaid or by proxy shall have one vote for every Unit of which he is the holder."
755,"Where a Unitholder is a recognised clearing house (within the meaning of the Securities and Futures Ordinance) (or is its nominee(s)), it may authorise such person or persons as it thinks fit to act as its representative(s) or proxy(ies) at any meetings of Unitholders or any meetings of any class of Unitholders provided that, if more than one person is so authorised, the authorisation or proxy form must specify the number and class of Units in respect of which each such person is so authorised."
756,"The person so authorised will be deemed to have been duly authorised without the need of producing any documents of title, notarized authorisation and/or further eviden ce for substantiating the facts that it is duly authorised (save that the Trustee shall be entitled to request for evidence from such person to prove his/her identity) and will be entitled to exercise the same power on behalf of the recognized clearing hou se as that clearing house or its nominee(s) could exercise if it were an individual Unitholder of the Trust."
757,"For the avoidance of doubt, a Unitholder who is a recognised clearing house (or its nominee(s)) shall exercise its voting rights in compliance with the applicable CCASS rules and/or operational procedures."
758,"65 MAIN\CHWINN\20768184_2.docx Documents Available for Inspection Copies of the Trust Deed, Service Agreement, Participation Agreements and the latest annual and semi -annual reports (if any) are available for inspection free of charge at any time during normal business hours on any day (excluding Saturdays, Sundays and public holidays) at the offices of the Manager at Level 15, Three Pacific Place, 1 Queen’s Road East, Hong Kong."
759,Copies of the Trust Deed can be purchased from the Manager on payment of a reasonable fee.
760,"Anti-Money Laundering Regulations As part of the Trustee's and the Manager's responsibility for the prevention of money laundering, they may require a detailed verification of an investor's identity and the source o f the payment of application moneys."
761,"Depending on the circumstances of each application, a detailed verification might not be required where: (i) the applicant makes the payment from an account held in the applicant's name at a recognized financial institution; or (ii) the application is made through a recognized intermediary."
762,These exceptions will only apply if the financial institution or intermediary referred to above is within a country recognized as having sufficient anti-money laundering regulations.
763,Each of the Trustee and the Manager reserve the right to request such information as is necessary to verify the identity of an applicant and the source of the payment.
764,"In the event of delay or failure by the applicant to produce any information required for verification purposes, the Trustee and/or the Manager may refuse to accept the application and the appli cation moneys relating thereto."
765,Automatic Exchange of Financial Account Information The Inland Revenue (Amendment) (No.3) Ordinance (the “Ordinance” ) came into force on 30 June 2016.
766,This is the legislative framework for the implementation in Hong Kong of the Standard for Automatic Exchange of Financial Account Information (“AEOI”).
767,"The AEOI requires financial institutions (“FIs”) in Hong Kong to col lect certain required information relating to non -Hong Kong tax residents holding financial accounts with the FIs, and report such information to the Hong Kong Inland Revenue Department (“IRD”) for the purpose of AEOI exchange."
768,"Generally, the information will be reported and automatically exchanged in respect of account holders that are tax residents in an AEOI partner jurisdiction(s) with which Hong Kong has a Competent Authority Agreement (“CAA”) in force; however, an Investment Fund and/or its agents ma y further collect information relating to residents of other jurisdictions."
769,"An Investment Fund is required to comply with the requirements of th e Ordinance, which means that an Investment Fund and/or its agents shall collect and provide to the IRD the req uired information relating to Unitholders and prospective investors."
770,"The Ordinance as imp lemented by Hong Kong requires an Investment Fund to, amongst other things: (i) register the Investment Fund as a “Reporting Financial Institution” with the IRD; (ii) conduct due diligence on its accounts (i.e."
771,"Unitholders) to identify whether any such accounts are considered ""Reportable Accounts"" under the Ordinance; and (iii) report to the IRD the required information on such Reportable Accounts."
772,The IRD is expected on an annual basis to transmit the required information reported to it to the government authorities of the jurisdictions with which Hong Kong has a CAA in force.
773,"Broadly, AEOI contemplates that Hong Kong FIs should report on: (i) individuals or entities that are tax residents in a jurisdiction with which Hong Kong has a CAA in force; and (ii) certain entities controlled by individuals who are tax residents in such jurisdictions."
774,"Under the Ordinance, details of Unitholders, including but not limited to t heir name, place of birth, address, tax residence, tax identification number (if any), account number, account 66 MAIN\CHWINN\20768184_2.docx balance/value, and income or sale or re alisation proceeds, may be reported to the IRD and subsequently exchanged with government authorities in the relevant jurisdictions."
775,"By investing in an Investment Fund and/or continuing to invest in an Investment Fund , Unitholders acknowledge that they may be required to provide additional information to the Investment Fund, the Manager and/or the Investment Fund’s agents in order for the Investment Fund to comply with the Ordinance."
776,"The Unitholder’s information (and information on controlling persons including beneficial owners, beneficiaries, direct or indirect shareholders or other persons associated with su ch Unitholders that are passive non -financial entities), may be transmitted by the IRD to authorities in other jurisdictions."
777,Each Unitholder and prospective investor should consult its own professional advisor(s) on the administrative and substantive im plications of AEOI on its current or proposed investment in the Investment Fund.
778,"Certification for Compliance with FATCA or Other Applicable Laws Each investor (i) shall be required to, upon demand by the Trustee or the Manager, provide any form, certification or other information reasonably requested by and acceptable to the Trustee or the Manager that is necessary for an Investment Fund (a) to prevent withholding (including, without limitation, any withholding taxes required under FATCA) or qualify for a reduced rate of withholding or backup withholding in any jurisdiction from or through which the Investment Fund receives payments and/or (b) to satisfy reporting or other obligations under the IRS Code and the United States Treasury Regulations promulgated under the IRS Code, or to satisfy any obligations relating to any applicable law, regulation or any agreement with any tax or fiscal authority in any jurisdiction, (ii) will update or replace such form, certification or other information in accordance wit h its terms or subsequent amendments or when such form, certificate or other information is no longer accurate, and (iii) will otherwise comply with any reporting obligations imposed by the United States, Hong Kong or any other jurisdiction (including any law, rule and requirement relating to AEOI) and reporting obligations that may be imposed by future legislation."
779,"Power to Disclose Information to Authorities Subject to applicable laws and regulations in Hong Kong, the Manager, the Trustee or any of their authorised person (as permissible under applicable law or regulation) may be required to report or disclose to any government agency, regulatory authority or tax or fiscal authority in any jurisdictions (including but not limited to the IRS and the IRD), certain information in relation to a Unitholder, including but not limited to the Unitholder’s name, address, jurisdiction of birth, tax residence, tax identification number (if any), social security number (if any) and certain information relating to the Unitholder’s holdings, account balance/value, and income or sale or realisation proceeds, to enable an Investment Fund to comply with any applicable law or regulation or any agreement with a tax authority (including, but not limited to, any applicable law (including any law, rule and requirement relating to AEOI), regulation or agreement under FATCA)."
780,"Liquidity Risk Management The Manager has established a liquidity management policy which enables it to identify, monitor and manage the liquidity risks of the Investment Funds and to ensure that the liquidity profile of the investments of the relevant Investment Fund will facilitate compliance with such Investment Fund’s obligation to meet realisation requests."
781,"Such policy, combined with the liquidity management tools of the Manager, also seeks to achieve fair treatment of Unitholders and safeguard the interests of remaining Unitholders in case of sizeable realisations."
782,"The Manager’s liquidity policy takes into account the investment strategy, the liquidi ty profile, the realisation policy, the dealing frequency, the ability to enforce realisation limitations and the fair 67 MAIN\CHWINN\20768184_2.docx valuation policies of the Investment Funds."
783,These measures seek to ensure fair treatment and transparency for all investors.
784,"The liquidity management policy involves monitoring the profile of investments held by Investment Fund on an on -going basis to ensure that such inve stments are appropriate to the realisation policy as stated under the section headed “Realisation of Units”, and will facilitate compliance with each Investment Fund’s obligation to meet realisation requests."
785,"Further, the liquidity management policy includes details on periodic stress testing carried out by the Manager to manage the liquidity risk of the Investment Funds under normal and exceptional market conditions."
786,"As a liquidity risk management tool, the Manager may suspend the right of Participating Dealers to realise Units and/or delay the payment of any monies and transfer of any Securities in respect of any Realisation Application for Units of the Trust as further detailed in the sub -section headed “Suspension of Dealing and Determination of Net Asset Value”."
787,"Conflicts of Interest The Manager or other investment advisers as may be appointed by the Manager from time to time may, in the course of their business, have potential conflicts of interests in relation to the Trust and may promote, manage, advise or otherwise be involved in any other funds or investment companies while they act as the Manager or investm ent adviser of the Trust."
788,"For instance, associated companies or directors of the Manager or such other investment advisers appointed from time to time (if any) may act as underwriter(s) for Securities sold to the Trust or provide investment management and/or advisory services to other clients (including other funds)."
789,"The Manager, any appointed investment advisers or their respective associated companies or any director will be free to render services similar to those which the Manager or any appointed investment advisers is providing to the Trust to other clients (including other funds)."
790,"Further, the Manager, any appointed investment advisers or their respective associated companies may receive commission, brokerage and other charges in relation to the sale or purchase of any investment by the Trust."
791,"It is, therefore, possible that any of the Manager or any appointed investment advisers or their Connected Persons may, in the course of business, have potential conflicts of interest with the Trust or any Investment Fund."
792,"Each will, at all times, have regard in such event to its obligations to the Trust pursuant to the Trust Deed and to Unitholders and will endeavour to ensure that such conflicts are resolved fairly and act in the best interest of the Trust and the Unitholders."
793,"The Trustee and any of its respective Connected Persons may: (a) contract or enter into any financial, banking, brokerage, insurance or other financial services transaction with the Trust; and (b) invest in and deal with Securities or any property of the kind included in the property of the Trust for its individual account or for the account of a third party."
794,Neither the Trustee nor the Manager may act as principal to buy or sell investments from or to the Trustee for the account of the Trust or otherwise deal as principal with the Trust.
795,"However, with the prior written consent of the Trustee, any connected person of the Manager may deal as agent or principal in the sale or purchase of Securities and other investments to or from the Trust."
796,"There will be no obligation on the part of such connected person to account to the Trust or to Unitholders for any benefits so arising and any such benefits may be retained by the relevant party, provided that such transactions are entered into on an a rm's length basis and at the best price available to the Trust having regard to the kind, size and time of the transaction."
797,68 MAIN\CHWINN\20768184_2.docx Any cash of the Trust may be deposited with any connected person of the Trustee or the Manager or invested in certificates of deposi t or banking investments issued by any such connected person provided that interest received on any such deposits or banking instruments shall be kept at a rate not lower than the prevailing commercial rate for a deposit of that size and term.
798,Banking or similar transactions may also be undertaken with or through a connected person.
799,"With the prior written consent of the Trustee, the Manager may effect transactions by or through the agency of another person for the account of the Trust with whom the Manager or any of its Connected Persons have an arrangement for the supply of goods, services or other benefits."
800,"In respect of voting rights where the Manager would face a conflict between its own interest and that of the Unitholders, the Manager shall cause such voting rights to be exercised according to the discretion of the Trustee."
801,Website Information The offer of the Units is made solely on the basis of information contained in this Prospectus.
802,All references in this Prospectus to other websites and sources where further information may be obtained are merely intended to assist you to access further information relating to the subject matter indicated and such information does not form part of this Prospectus.
803,"None of the Listing Agent, the Manager or the Tru stee accepts any responsibility for ensuring that the information contained in such other websites and sources, if available, is accurate, complete and/or up -to- date, and no liability is accepted by the Listing Agent, the Manager and the Trustee in relatio n to any person’s use of or reliance on the information contained in these other websites and sources save, in respect of the Manager and the respective website www.miraeasset.com.hk2."
804,You should exercise an appropriate degree of caution when assessing the value of such information.
805,Complaints and Enquiries Investors may contact the complaint officer of the Manager if they have any complaints or enquiries in respect of the Trust or an Investment Fund and its compartments.
806,"Depending on the subject matter of the complaints or enquiries, these will be dealt with either by the Manager directly, or referred to the relevant parties for further handling."
807,The Manager will revert and address the investor’s complaints and enquiries as soon as possible and in any even t within one month upon receipt of the complaints or enquiries by phone at its number: + 852 2295 1500 or in writing.
808,"Complaints should be addressed to the Manager at Level 15, Three Pacific Place, 1 Queen’s Road East, Hong Kong ."
809,2 The website has not been reviewed by the Commission.
810,69 MAIN\CHWINN\20768184_2.docx PART 2 – INFORMATION RELATING TO THE INVESTMENT FUNDS This part of the Prospectus sets out specific information applicable to each Investment Fund.
811,APPENDIX 1 - MIRAE ASSET HORIZONS S&P GLOBAL CONSUMER BRANDS ETF This part of the Prospectus sets out specific information applicable to the Mirae Asset Horizons S&P Global Consumer Brands ETF (formerly known as Horizons S&P Global Consumer Brands ETF).
812,Prospective investors’ attention is drawn to “Risk Factors relating to the Mirae Asset Horizons S&P Global Consumer Brands ETF” below.
813,"Key Information The following table is a summary of key information in respect of the Mirae Asset Horizons S&P Global Consumer Brands ETF , and should be read in conjunction with the full text of this Prospectus."
814,Investment Type Exchange Traded Fund (“ETF”) Tracked Index S&P Global Consumer Enterprises Index Inception Date: 6 May 2011 Number of constituents: 30 Base Currency of Index: US dollars (US$) Listing Date 27 January 2012 Exchange Listing SEHK - Main Board Stock Code 3056 Trade Lot Size 500 Units Base Currency / Trading Currency Hong Kong dollars (HK$) Dividend Policy Annually (if any) (May in each year) .
815,Distribution will not be paid out of or effectively out of capital.
816,"Application Unit Size for Creation/Realisation by Participating Dealers Minimum 200,000 Units (or multiples thereof) 70 MAIN\CHWINN\20768184_2.docx Method(s) of Creation/Realisation Available (through Participating Dealer) In-Kind or in Cash Investment Adviser No investment adviser has been appointed Market Makers Commerz Securities Hong Kong Limited Participating Dealers ABN AMRO Clearing Hong Kong Limited Credit Suisse Securities (Hong Kong) Limited Goldman Sachs (Asia) Securities Limited Guotai Junan Securities (Hong Kong) Limited Mirae Asset Securities (HK) Limited Shenwan Hongyuan Securities (H.K.) Limited Financial Year Ending 31 March each year Management Fee Up to 0.45% per annum of the NAV accrued daily and calculated as at each Dealing Day Website http://www.miraeasset.com.hk/en/etf/3056 Exchange Listing And Trading Currently, Units are listed and dealt only on the SEHK and no application for listing or permission to deal on any other stock exchanges is being sought as at the date of this Prospectus."
817,Application may be made in the future for a listing of Units on other stock exchanges.
818,"If trading of the Units of the Mirae Asset Horizons S&P Global Consumer Brands ETF on the SEHK is suspended or trading generally on the SEHK is suspended, then there will be no secondary market dealing for those Units."
819,"Investment Objective and Strategy The Mirae Asset Horizons S&P Global Consumer Brands ETF seeks to provide investment results that, before deduction of fees and expenses, closely correspond to the performance of the S&P Global Consumer Enterprises Index."
820,The Manager intends to adopt the replication strategy to achieve the investment objective of the Mirae Asset Horizons S&P Global Consumer Brands ETF.
821,"The Manager may however, in the appropriate circumstances, choose to use a representative sampling strategy."
822,Please refer to the section “Investment Policies” in Part 1 of this Prospectus for an explanation on these two strategies.
823,"71 MAIN\CHWINN\20768184_2.docx Investors should note that the Manager may switch between the replication strategy and the representation sampling strategy without prior notice to investors, in its absolute discretion as often as it believes appropriate in order to achieve the i nvestment objective of the Mirae Asset Horizons S&P Global Consumer Brands ETF by tracking the S&P Global Consumer Enterprises Index as closely (or efficiently) as possible for the benefit of investors."
824,The Mirae Asset Horizons S&P Global Consumer Brands ETF will not invest in A-shares.
825,"Distribution Policy Net income earned by the Mirae Asset Horizons S&P Global Consumer Brands ETF will, at the discretion of the Manager, be distributed by way of annual cash distribution (if any) and details of the distribution declaration dates, distribution amounts and ex -dividend payment dates will be published on the Manager’s website http:// www.miraeasset.com.hk."
826,There can be no assurance that a distribution will be paid.
827,Distribution will not be paid out of or effectively out of capital.
828,"The Index The Underlying Index in respect of the Mirae Asset Horizons S&P Global Consumer Brands ETF, being the S&P Global Consumer Enterprises Index, is a selection of the 30 largest st ocks with positive earnings growth belonging to the Consumer Discretionary Global Industry Classification Standard (GICS®) Sector, listed across global developed markets."
829,The S&P Global Consumer Enterprises Index is compiled and managed by Standard & Poor’s (“S&P”).
830,Please refer to the section “Index Description” for detailed information on the S&P Global Consumer Enterprises Index.
831,"Risk Factors Relating to the MIRAE ASSET HORIZONS S&P GLOBAL CONSUMER BRANDS ETF In addition to the pr incipal risk factors common to all Investment Funds set out in Part 1 of this Prospectus, investors should also consider the potential risks associated with investing in the Mirae Asset Horizons S&P Global Consumer Brands ETF including those set out below."
832,Investors should carefully consider the risk factors described below together with all of the other information included in this Prospectus before deciding whether to invest in Units of the Mirae Asset Horizons S&P Global Consumer Brands ETF.
833,Consumer Discretionary Sector Risk.
834,"The performance of companies active in the consumer discretionary sector are correlated to the growth rate of the global market, individual income levels and their impact on levels of domestic consumer spending in the global markets, which in turn depend on the worldwide economic conditions, which have recently deteriorated significantly in many countries and regions and may remain depressed for the foreseeable future."
